playlist_id,num_followers,track_id,track_name,artist_name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
591315,4,76F9rF3pQjPm4i8KVwx9Yd,I'm Beginning To See The Light - 2001 Digital Remaster,Bobby Darin,0.486,0.31,9,-12.075,0,0.0538,0.795,0.0,0.173,0.578,135.823,138600
592797,4,6qqK0oeBRapZn8f9hJJENw,Blue Bossa - 1999 - Remaster,Joe Henderson,0.531,0.366,5,-11.697,0,0.0496,0.911,0.88,0.0916,0.785,81.867,482440
597917,4,0mqdnRQSavjLqWhnkChsd3,Klavierkonzert Nr. 20 D-Moll KV 466 - II. Romance,Mozart Festival Orchester,0.295,0.0634,10,-24.331,1,0.0311,0.963,0.851,0.101,0.176,86.364,526200
600711,4,5L8ta4ECl5zeA6bGqY7G38,"Sing, Sing, Sing",Benny Goodman,0.62,0.67,2,-11.575,0,0.0591,0.853,0.896,0.156,0.295,113.492,520293
601245,4,75vgAyMyoiLNSJyw39aygw,Caravan,John Wasson,0.423,0.748,8,-9.982,1,0.0807,0.00605,0.835,0.0754,0.429,104.054,554889
601612,4,0JF6UWwYRcKPLSYZWdbuDx,Jive Samba,Nat Adderley,0.622,0.498,5,-13.144,1,0.0397,0.741,0.81,0.0891,0.953,77.813,322373
630747,4,0RKWU3hF0xNGS5RJXAtzF5,You Make Me Feel So Young,Frank Sinatra,0.582,0.323,9,-8.983,1,0.038,0.689,0.0,0.333,0.568,124.819,174586
631938,4,3rFzc8CLVDZ7OOtFa2jPYP,Moanin',Charles Mingus,0.488,0.476,5,-10.316,0,0.0497,0.438,0.000279,0.11,0.583,110.951,482959
635124,4,2A6arq0CZXZZiwL4Wp6J2Y,A Sunday Kind Of Love - Single Version,Etta James,0.363,0.268,2,-9.632,0,0.0301,0.85,0.0,0.216,0.45,68.885,198866
635231,4,442j8VxaB60dWf9cBFuX5w,Almost Is Never Enough,Ariana Grande,0.324,0.327,2,-7.494,1,0.0409,0.825,0.0,0.101,0.334,81.328,327773
639233,4,2fl0B0OaXjWbjHCQFx2O8W,Summer Friends (feat. Jeremih & Francis & The Lights),Chance The Rapper,0.693,0.426,8,-12.476,1,0.302,0.675,1.03e-05,0.115,0.477,144.796,290316
639899,4,2cqqh4lhzUaE3guIHsIy3O,Souls Like the Wheels,The Avett Brothers,0.457,0.176,4,-15.325,1,0.0393,0.841,0.161,0.108,0.1,139.241,275746
640110,4,3zBhihYUHBmGd2bcQIobrF,(Sittin' On) The Dock Of The Bay,Otis Redding,0.768,0.367,2,-11.226,1,0.0315,0.683,1.79e-05,0.081,0.532,103.621,163755
641403,4,6zeDYmP3ARpURvpK29Q09P,Someday,Sugar Ray,0.745,0.682,1,-4.39,0,0.0287,0.0105,0.0836,0.21,0.939,110.855,242800
654921,4,0PrGgNDwfJPNXADJYROvBw,In A Sentimental Mood,Duke Ellington,0.464,0.305,3,-12.435,0,0.0316,0.936,0.0846,0.208,0.282,108.231,255226
659585,4,2DVs4laMiuNTJgBeT7Rg74,Diamond,Izzy Bizu,0.422,0.484,9,-4.308,0,0.0596,0.566,1.14e-06,0.0614,0.348,76.048,228360
670360,4,0PDCewmZCp0P5s00bptcdd,This Will Be (An Everlasting Love),Natalie Cole,0.685,0.623,8,-11.146,1,0.042,0.228,0.00234,0.0295,0.896,126.739,171960
674826,4,0TFhaeb9j05jqWM87UsE2s,Goody Goody,Frankie Lymon & The Teenagers,0.479,0.55,8,-8.549,1,0.0793,0.601,0.0,0.305,0.958,177.124,131800
675146,4,2y8Eez5cFFf2JzD546LThM,Fly Me To The Moon,Frank Sinatra,0.657,0.26,7,-14.251,1,0.0521,0.474,0.0,0.0656,0.378,119.358,147000
677429,4,6Lz5LcmliGGh3vXZFqnPA3,I've Got You Under My Skin,Joe Gransden,0.522,0.446,1,-4.718,1,0.0329,0.285,0.0,0.119,0.537,127.374,228320
678897,4,4OJFkrRQqol4FsPesF8eu4,Saturday In The Park - Remastered,Chicago,0.67,0.763,7,-6.864,1,0.0341,0.155,0.0,0.0799,0.61,114.398,235666
679982,4,6JH9yWhgbm0y9iAJhCslNc,Handlebars,Flobots,0.704,0.571,5,-7.136,1,0.0969,0.0222,0.0,0.101,0.524,141.888,206813
681561,4,5RuR0yir5UkEWSIqoEwJog,"What'll I Do? (feat. Loudon, Martha Wainwright & Rufus Wainwright)",Kate & Anna McGarrigle,0.29,0.0641,2,-17.748,1,0.0312,0.964,3.17e-05,0.0823,0.117,92.414,216133
685472,4,7ih9WlKtkVXgDDuhmEgRKZ,"Sleeping Bear, Sault Ste. Marie",Sufjan Stevens,0.351,0.321,7,-14.047,0,0.0312,0.897,0.662,0.115,0.206,105.335,172120
693729,4,2G2YzndIA6jeWFPBXhUjh5,Be My Baby,The Ronettes,0.511,0.769,4,-7.032,1,0.042,0.181,0.0,0.0921,0.818,129.657,160906
698519,4,0DeEG6IKk2DRJWvSVm6wby,Take Me Over,Ari Roar,0.617,0.401,2,-10.791,1,0.033,0.0319,0.793,0.182,0.404,135.03,209760
704384,4,374buquHBf8KY9edm9SBtG,Come On Let's Go,Broadcast,0.576,0.675,2,-9.088,1,0.0289,0.000512,0.0725,0.0652,0.366,114.863,197106
705414,4,2ASXXba2oQOxNGi0ttXSxY,I Ran (So Far Away),A Flock Of Seagulls,0.557,0.793,2,-6.861,1,0.0287,0.000522,0.0112,0.0876,0.57,145.747,314640
707069,4,1qbzCC6GoPNf3FmfBg82rd,Let's Find Each Other Tonight,Tweedy,0.771,0.648,7,-8.087,1,0.0326,0.268,0.00568,0.138,0.961,138.373,134720
708431,4,3iHJm7dUroZYvbqrhobLZs,Siempre me quedará,Bebe,0.756,0.578,9,-7.369,0,0.118,0.442,0.00552,0.18,0.771,77.064,229373
712319,4,1k2y1A0TRwfko3gj9hs2wY,Nao Identificado,Gal Costa,0.325,0.394,7,-12.503,1,0.0309,0.346,0.000143,0.423,0.408,90.266,198173
716141,4,4JAJV4D2902ZQL4A63Q2fe,Always,Bon Jovi,0.428,0.662,4,-5.433,1,0.0295,0.151,1.84e-06,0.215,0.367,71.515,353026
720568,4,1EzGtQRzHlP3xNvzNalgvZ,Mood Indigo,Louis Armstrong,0.404,0.0722,5,-17.763,1,0.0421,0.905,0.372,0.122,0.225,70.094,240040
724319,4,1ChpFyQ81BYECAbb9zzcGF,Mystery,Beth Orton,0.377,0.108,4,-15.261,1,0.0311,0.957,0.0705,0.104,0.0402,101.153,247840
724722,4,6cFNmW8oCIzSYqFXI60BmO,The Riot's Gone,Santigold,0.689,0.82,0,-6.627,1,0.0385,0.443,0.000676,0.112,0.658,113.951,209400
727093,4,3KYlOzxN5xO7eEauO1VF06,Velha Infancia - 2004 Digital Remaster;,Tribalistas,0.361,0.596,6,-8.152,0,0.0375,0.493,0.000138,0.162,0.574,84.847,250453
734930,4,6MIa10mpQQ3dEiaw8TA8JA,I'll Be Seeing You,Billie Holiday,0.355,0.0304,1,-20.479,1,0.0361,0.989,0.0555,0.116,0.188,90.495,211533
737106,4,4Ze8NunYbnzCmxhSIMlxPr,Espanhola - 2004 Digital Remaster;,14 Bis,0.406,0.564,8,-10.02,1,0.0295,0.423,2.21e-06,0.424,0.56,120.424,230480
742804,4,4ZoBC5MhSEzuknIgAkBaoT,My Life,Billy Joel,0.741,0.647,2,-12.878,1,0.0427,0.108,0.00139,0.0555,0.804,131.097,284000
747703,4,4q26ViixkilRLjl1MdLABS,My Only Swerving,El Ten Eleven,0.521,0.627,4,-11.863,1,0.0471,0.109,0.829,0.122,0.139,171.84,314586
748776,4,7yvxnSAfrtFBtbyauKU8PO,All My Days,Alexi Murdoch,0.438,0.319,2,-15.969,1,0.0305,0.788,0.758,0.106,0.529,88.446,297306
749834,4,5bmukZFUZ4owlvGHu7q9Gd,Analogic Eyes,Sonodab,0.83,0.642,9,-10.485,0,0.0904,0.29,0.879,0.107,0.121,122.979,440000
756599,4,4hHbeIIKO5Y5uLyIEbY9Gn,Come Fly With Me - 1998 Digital Remaster,Frank Sinatra,0.494,0.338,6,-11.376,1,0.0464,0.847,0.0,0.165,0.499,134.106,199093
757380,4,5OkKOkdVTKFrYi6GWXkMzR,Volare (Nel Blu Di Pinto Di Blu) - 1998 - Remastered,Dean Martin,0.612,0.144,6,-12.204,0,0.0352,0.88,0.0,0.203,0.343,128.629,181626
764527,4,0PsbWiVtix5FoTZ1s00mEl,Come Sail Away,Styx,0.324,0.335,0,-15.595,1,0.0355,0.099,1.08e-06,0.0995,0.141,119.513,367000
764616,4,1qexLrvTU0Id5hUcSwXA9D,If You Love Me,Jesse Daniel Smith,0.58,0.385,9,-7.905,1,0.0447,0.842,2.74e-05,0.176,0.192,64.78,152897
767495,4,1hVRTl4yhWmGW7ImZoO22e,Naima,John Coltrane,0.303,0.0141,10,-19.759,0,0.0418,0.948,0.0944,0.0792,0.157,171.439,258266
768289,4,4Keh41jYFaVPP5C82DxmTG,Fleurette Africaine (African Flower) - 2002 Digital Remaster,Duke Ellington,0.431,0.21,1,-19.24,1,0.0299,0.937,0.921,0.108,0.493,118.996,216333
770342,4,2zaW217xazLQjldSjJmCgj,Suspicion,Elvis Presley,0.73,0.473,2,-15.37,1,0.034,0.816,0.0354,0.112,0.923,131.019,154800
775951,4,0yKK9to5WLMT35x8dRU1W5,Hero,Family of the Year,0.344,0.524,5,-5.809,1,0.0275,0.244,1.01e-05,0.109,0.22,174.38,190280
785229,4,3omXshBamrREltcf24gYDC,First,Cold War Kids,0.468,0.692,2,-4.015,1,0.0295,0.0202,2.39e-06,0.523,0.561,78.009,200360
791087,4,2dCmGcEOQrMQhMMS8Vj7Ca,Super Freak,Rick James,0.838,0.794,9,-8.245,0,0.0531,0.22,0.0,0.0575,0.962,132.446,205466
804999,4,2m2neHY8NvToPYO1H0XCkq,"Quando, Quando, Quando - with Nelly Furtado",Michael Bublé,0.643,0.427,9,-9.196,1,0.0391,0.778,9.49e-05,0.136,0.577,116.042,284373
807598,4,0QpZoLLJ8VFv9NeKWcOmIn,Stormy Weather,Etta James,0.259,0.342,0,-9.559,0,0.0316,0.753,0.0,0.285,0.455,176.133,190400
810318,4,4SYUUlkScpNR1QvPscXf8t,Too Young,Post Malone,0.639,0.634,11,-6.526,0,0.0458,0.268,3.22e-05,0.0829,0.224,123.035,237146
812182,4,40pt9fVxoKGTImlVxhhI1n,All of You - Live,Miles Davis,0.504,0.192,8,-15.462,1,0.0436,0.57,0.00159,0.39,0.352,145.201,894800
813639,4,71SidvkT6LCBHRZI858TsQ,Absolutely Smitten,dodie,0.667,0.663,9,-10.577,1,0.0346,0.456,0.00316,0.703,0.507,118.947,181000
820315,4,560rREKGHgFwL4IbiLzLuv,Nothing From Nothing,Billy Preston,0.81,0.827,9,-4.093,0,0.029,0.59,0.0142,0.198,0.919,102.816,156200
822555,4,3MkcVmqLSxHTkTFgczctbQ,Summer Girl,Family of the Year,0.633,0.231,4,-11.279,1,0.0311,0.894,0.0,0.104,0.157,120.015,196213
832084,4,1CLmFKW99S8eJrebO3GB04,No Woman,Whitney,0.581,0.4,2,-8.739,1,0.0291,0.893,0.576,0.161,0.433,112.331,237973
838968,4,5jbp640O8Q2XQvhV8aCr2F,One Of Those Summer Days,Rhye,0.214,0.248,4,-12.252,0,0.033,0.928,0.0874,0.106,0.111,93.937,272546
840340,4,7JuhD3r9wMLZvsomVGBlKS,Ain't She Sweet?,"Joe ""Fingers"" Carr",0.708,0.619,9,-13.183,1,0.0283,0.782,0.929,0.0549,0.918,106.199,133226
842749,4,0v9Wz8o0BT8DU38R4ddjeH,No Problem (feat. Lil Wayne & 2 Chainz),Chance The Rapper,0.652,0.795,11,-5.192,0,0.174,0.156,0.0,0.123,0.788,135.018,304606
844026,4,3lh3iiiJeiBXHSZw6u0kh6,Into The Mystic,Van Morrison,0.608,0.524,8,-10.266,1,0.0309,0.367,0.00254,0.115,0.797,86.204,205613
848071,4,5qfEAELRtcWyKjaheHHWQb,Blue Moon,Julie London,0.554,0.0434,11,-18.581,0,0.0432,0.956,0.000447,0.106,0.238,91.432,153253
848937,4,5kAmVEKmsztVbt4Mi22171,Need Your Love So Bad,Fleetwood Mac,0.423,0.299,9,-13.396,1,0.0348,0.248,0.0,0.255,0.311,148.277,417666
849923,4,6VTbbVjKOC2qWagIDbkJrC,My Baby Just Cares for Me - 2013 Remastered Version,Nina Simone,0.746,0.243,4,-15.134,0,0.123,0.829,1.02e-06,0.0905,0.425,118.578,215746
854301,4,4DEAiNBvq5yBy7NzpVc02h,Georgia on My Mind,Ray Charles,0.288,0.316,0,-8.06,1,0.0286,0.861,0.0,0.188,0.201,130.939,215120
854507,4,6YPRWU79U3rbxUN1Gy5SoR,10 Laws,East Forest,0.662,0.421,9,-15.374,0,0.043,0.84,0.865,0.142,0.276,108.001,259746
863479,4,5d0nLUgvw3uxBFvTWKAUn5,What The World Needs Now Is Love,Barry Manilow,0.508,0.452,4,-6.979,0,0.0291,0.715,0.0,0.272,0.426,103.047,219786
864416,4,0C1ZmUpnsIELhYhpQmbJ1A,The Girl From Ipanema,Stan Getz,0.662,0.192,5,-15.623,0,0.0349,0.906,3.55e-05,0.0887,0.439,129.807,323493
864988,4,0ti7LRfDfx82FueCz9oqbj,Peces de Ciudad,Ana Belén,0.481,0.554,5,-6.281,1,0.0363,0.4,0.0,0.151,0.332,153.954,334973
867174,4,0R8P9KfGJCDULmlEoBagcO,Trouble,Coldplay,0.565,0.546,11,-7.496,0,0.0314,0.189,0.0015,0.17,0.195,139.757,273426
870789,4,2UXO3rKTfsfPieGDQHgG6q,Last Request,Paolo Nutini,0.585,0.67,7,-7.272,0,0.0525,0.216,0.0,0.14,0.397,80.895,220413
871851,4,4g3Ax56IslQkI6XVfYKVc5,The Less I Know The Better,Tame Impala,0.64,0.755,1,-4.077,0,0.0287,0.0138,0.0208,0.12,0.744,116.883,216318
880924,4,1a1i2IwXnUN0PjllVEhA4B,Breakeven,The Script,0.627,0.699,10,-4.504,1,0.0244,0.174,0.0,0.0789,0.535,94.003,261426
882657,4,6TzCeXJLrQUsA76d7z2m9q,It Had to Be You (Big Band and Vocals),"Harry Connick, Jr.",0.543,0.284,5,-13.205,1,0.051,0.683,0.0,0.101,0.409,125.558,158226
891914,4,6Tb6jpTsEMuBnxYo2HuSiK,Afire Love,Ed Sheeran,0.552,0.637,5,-6.568,1,0.0445,0.464,1.63e-05,0.136,0.333,97.97,314280
902231,4,326bWCxEn2UMzIEjhmHewg,You Don't Know Me,Caetano Veloso,0.561,0.46,11,-11.299,0,0.0409,0.748,0.000313,0.0991,0.705,128.013,229133
903972,4,3QEkTxcsLUPfE33cRZ4y2K,Let's Stay Together,Al Green,0.745,0.272,2,-16.539,0,0.0551,0.561,0.0161,0.0529,0.504,101.95,199400
915078,4,0BgbobvykXxEvxo2HhCuvM,Banana Pancakes,Jack Johnson,0.814,0.373,7,-8.017,1,0.116,0.602,1.7e-05,0.0931,0.632,114.548,191906
915650,4,2AYEOC02WLhUiOoaig2SEH,Out Of My League,Fitz and The Tantrums,0.545,0.968,9,-3.553,0,0.0853,0.0387,0.00325,0.331,0.527,169.965,209386
916216,4,2gZNwCpx5Twi1fQO94AY3G,The Lakes,James Vincent McMorrow,0.452,0.341,9,-11.125,1,0.0349,0.907,0.00203,0.105,0.159,141.893,246773
918523,4,3SdingSsFcZDZAyvcJbgAw,Can't Buy Me Love - Remastered,The Beatles,0.483,0.677,0,-5.91,1,0.0593,0.283,0.0,0.321,0.842,170.72,131866
919434,4,4mhfCJJiCJoe1ZPLjvY7TX,Paper Trails,Darkside,0.952,0.435,8,-13.601,0,0.072,0.764,0.899,0.131,0.271,113.243,289840
919510,4,6lFM8kkmpffm0aq2gzEtEK,Dile al Amor,Aventura,0.824,0.612,11,-9.616,1,0.0372,0.0786,0.0,0.32,0.945,123.998,228773
940779,4,1aj4GXfmEYXfdVZohCpNKu,Stand By Me,Otis Redding,0.883,0.464,10,-11.251,1,0.0591,0.279,1.51e-05,0.0744,0.925,111.548,172333
942482,4,2fmqPLRFdJNPhLU3b2NSFp,Glory (From the Motion Picture Selma),Common,0.567,0.587,9,-5.626,0,0.0417,0.867,0.0,0.13,0.572,83.046,272727
951498,4,0lSzgyGaYUTHw0HQvWohP4,"Inner City Blues (Make Me Wanna Holler) - RepriseLive At The Kennedy Center Auditorium, Washington, D.C. / 1972",Marvin Gaye,0.459,0.503,8,-8.8,0,0.0566,0.808,0.00322,0.696,0.64,90.383,312466
953422,4,0kEbKzcYjngeyEJRifK2TZ,It's Only A Paper Moon - 1992 Digital Remaster,Nat King Cole Trio,0.712,0.0962,5,-16.465,0,0.106,0.984,0.00357,0.119,0.505,143.98,176400
954101,4,4EJrBljGYjahgGSQ2WuoIA,A Stranger In My Arms,Patsy Cline,0.666,0.36,5,-5.458,1,0.0428,0.87,0.0,0.167,0.731,89.338,148786
955684,4,5Tc3jxMrSb6QhyFFWuBVAq,Corcovado,Stan Getz,0.523,0.137,9,-16.787,0,0.0468,0.963,0.000601,0.131,0.307,127.086,256000
958589,4,7zkLpY72g6lKQbiHDqri1S,Sunrise,Norah Jones,0.526,0.299,8,-13.797,1,0.031,0.941,0.097,0.106,0.679,156.848,200626
961293,4,0FvcMadjByyEg7eKjhGW8n,Tracks Of My Tears,Aretha Franklin,0.408,0.311,0,-11.52,1,0.0467,0.702,0.0,0.161,0.656,203.807,174573
963982,4,4hHbeIIKO5Y5uLyIEbY9Gn,Come Fly With Me - 1998 Digital Remaster,Frank Sinatra,0.494,0.338,6,-11.376,1,0.0464,0.847,0.0,0.165,0.499,134.106,199093
966551,4,4TlKmJuuSPy1pGRohaJHvV,Hunter,Björk,0.18,0.649,8,-10.997,1,0.14,0.144,0.115,0.109,0.173,79.962,253426
967458,4,4m6OC8u2rC6LMFtFWsME7d,Time After Time - Vocal,Chet Baker,0.501,0.0454,0,-18.783,1,0.0388,0.938,3.76e-05,0.2,0.255,99.783,166760
971724,4,1TrGdXSgiBm8W68D2K1COG,Cross Road Blues,Robert Johnson,0.675,0.311,9,-11.959,1,0.0525,0.93,0.000261,0.102,0.638,97.159,149560
978097,4,0FDzzruyVECATHXKHFs9eJ,A Sky Full of Stars,Coldplay,0.545,0.675,6,-6.474,1,0.0279,0.00617,0.00197,0.209,0.162,124.97,268466
980223,4,22EvvZczOUfn4TCuh8kmcs,"Straight, No Chaser - alternate take",Miles Davis,0.58,0.472,7,-7.859,0,0.0432,0.542,0.00603,0.48,0.478,78.943,628600
990701,4,0C1ZmUpnsIELhYhpQmbJ1A,The Girl From Ipanema,Stan Getz,0.662,0.192,5,-15.623,0,0.0349,0.906,3.55e-05,0.0887,0.439,129.807,323493
996984,4,6rqUOLt9dpfMANLMKTzoWj,Le temps de l'amour - Fox Medium,Françoise Hardy,0.586,0.412,8,-10.116,0,0.0334,0.798,0.0,0.152,0.706,132.199,144826
224,3,6hfZpvMQ2eu2pFJLE7KVLd,Boğaziçi Rüyaları,Can Atilla,0.284,0.643,5,-6.376,1,0.0423,0.166,0.363,0.11,0.432,72.15,322546
2724,3,4nnKErDH3XokK9cG2tMs6a,One More,Elliphant,0.601,0.518,6,-7.452,0,0.129,0.00182,0.000145,0.0924,0.321,183.941,208221
4017,3,1Y5ojCu5GD3M4MOQWsG1fy,Dark Eyes,Dawn Landes,0.668,0.19,11,-15.618,1,0.0308,0.892,2e-05,0.105,0.375,81.182,282261
5472,3,53Pgsvu3qSYO2aXt5J2vcL,Lego House,Ed Sheeran,0.592,0.637,11,-8.48,1,0.0992,0.562,0.0,0.13,0.565,159.701,185093
10845,3,34muFtukCHoVpMmTzY4kio,Cry Me a River,Julie London,0.467,0.0377,4,-19.528,0,0.0444,0.975,0.00659,0.111,0.126,123.951,170600
11607,3,2qyhy9ndo8tTGMzXeHTisR,So High,Doja Cat,0.647,0.567,10,-5.777,0,0.0374,0.133,9.36e-06,0.0638,0.659,131.933,201573
12021,3,7mj4Jy5M8bjZvBOf2KkCkT,"Baby, It's Cold Outside",Ella Fitzgerald and Louis Jordan,0.767,0.085,10,-14.471,1,0.0674,0.918,0.0,0.0938,0.593,112.996,163466
12895,3,6SMHgPgNkhe9lneNTbgtel,Love and Happiness,Al Green,0.823,0.457,6,-10.961,1,0.234,0.206,0.000183,0.0763,0.735,99.163,307062
12923,3,6yHY5k3ZEAqRp1gaWfFSE3,Bossa Dorado,Joscho Stephan,0.679,0.52,2,-11.709,0,0.0355,0.653,0.668,0.686,0.815,93.879,256626
12948,3,4P6n0udLAnmCNXVcobYbsK,Oblivion,Grimes,0.697,0.529,2,-8.838,1,0.0338,0.115,0.901,0.0895,0.486,155.974,251266
15491,3,67csrS6po7IyXfwds4azjr,It's Not Unusual,Tom Jones,0.346,0.716,0,-10.001,1,0.0735,0.571,0.0,0.189,0.904,184.499,119800
17752,3,6Q2beMWJM9gyxxjMFTT6Yz,Caracalla’s / La Bersagliera,Nino Rota,0.46,0.574,9,-12.223,0,0.0439,0.201,0.000307,0.0867,0.904,145.361,158002
17868,3,0KKkJNfGyhkQ5aFogxQAPU,That's What I Like,Bruno Mars,0.853,0.56,1,-4.961,1,0.0406,0.013,0.0,0.0944,0.86,134.066,206693
20329,3,1fOkmYW3ZFkkjIdOZSf596,Pink Matter,Frank Ocean,0.392,0.233,11,-11.012,0,0.0587,0.951,0.000322,0.106,0.494,176.569,268813
21462,3,3OB1bI71UFrVuSdDHQwMus,I Like It Like That - Alternate Stereo Mix,Smokey Robinson & The Miracles,0.571,0.727,2,-6.162,1,0.0636,0.0886,2.74e-06,0.712,0.636,112.052,184760
24123,3,0ofHAoxe9vBkTCp2UQIavz,Dreams - 2004 Remastered Edition,Fleetwood Mac,0.828,0.492,0,-9.744,1,0.0276,0.0644,0.00428,0.128,0.789,120.151,257800
25468,3,7keRsHHqmuFRv8agWvaYxE,I'd Rather Go Blind,Etta James,0.539,0.398,9,-6.513,1,0.0253,0.661,0.000519,0.191,0.588,81.579,156666
27007,3,0wjGFENl5VX8vEMah9y76g,Rock Around the Clock,Bill Haley & His Comets,0.532,0.599,2,-8.971,1,0.14,0.179,7.1e-05,0.0487,0.675,181.942,132200
28296,3,0oEbCQvG8L9vzh6yoxrPJx,Águas De Março,Antônio Carlos Jobim,0.642,0.557,3,-9.176,1,0.122,0.813,0.0,0.118,0.488,143.286,212520
28947,3,6mFkJmJqdDVQ1REhVfGgd1,Wish You Were Here,Pink Floyd,0.481,0.262,7,-15.73,1,0.0414,0.735,0.0114,0.832,0.375,122.861,334743
30275,3,4tmy6FB76bR5eLmx0zO1mn,Pennies From Heaven,Louis Prima,0.515,0.408,8,-11.96,1,0.194,0.452,0.0,0.0682,0.915,185.767,141666
31676,3,4UcxTnA6C5vCW79PIZ38Vx,Good Times,Sam Cooke,0.663,0.638,2,-8.765,1,0.0592,0.691,0.0,0.302,0.869,119.476,146493
34570,3,658XenLK3X2hTp11wr6zE4,"A Love Supreme, Pt. I – Acknowledgement",John Coltrane,0.37,0.586,5,-13.468,0,0.0581,0.485,1.96e-06,0.348,0.519,121.573,462866
35417,3,2aniiMAbFXjyUPPg3wpDpo,The Story I Heard,Blind Pilot,0.739,0.443,1,-13.002,1,0.0266,0.57,0.000895,0.0798,0.502,95.538,273413
37651,3,3n69hLUdIsSa1WlRmjMZlW,Breezeblocks,alt-J,0.615,0.658,5,-7.299,1,0.0343,0.096,0.000911,0.205,0.293,150.093,227080
37656,3,49fzPkBb3aOUWYRKaTWVhm,Hit the Road Jack,Ray Charles,0.613,0.618,8,-11.831,0,0.257,0.568,0.0,0.727,0.94,172.741,118266
37819,3,7aFQa52bLiHwb3BXPbmKdZ,Like a Star,Corinne Bailey Rae,0.615,0.229,2,-10.588,0,0.0343,0.719,0.000158,0.14,0.162,123.062,240191
41418,3,0ZYdUkAQmKHsaKRmq8tWSE,Lullaby - Remastered,The Cure,0.719,0.553,9,-10.646,1,0.0349,0.186,0.677,0.0659,0.573,94.093,248186
43924,3,36MLLjFug6TJYNODUVR7av,Blue Rondo à la Turk,The Dave Brubeck Quartet,0.588,0.4,7,-11.914,0,0.036,0.851,0.352,0.11,0.468,113.615,403640
44910,3,3s2RFp5hU6jEvAmfZrnrAi,I'll Let You Know,David Hazeltine,0.442,0.124,3,-22.227,1,0.0388,0.92,0.605,0.21,0.2,65.003,408600
48220,3,4sFbojhVXQv7dBC9PVCcRn,Sympathy For The Devil,The Rolling Stones,0.566,0.673,9,-10.814,1,0.306,0.565,1.13e-06,0.0438,0.583,114.385,377746
50667,3,1guHQac8sGYR17kRUJVJN4,C'est Si Bon,Eartha Kitt,0.535,0.249,5,-15.772,0,0.054,0.811,0.0,0.0962,0.536,75.907,179906
51140,3,4yTLzGr4hPiNWR8L88wTo6,Atlas Hands,Benjamin Francis Leftwich,0.624,0.312,6,-11.833,1,0.03,0.897,0.00182,0.0618,0.486,82.538,173093
57982,3,6vVfttX5GW1SsVxDedgQ8t,Mais Que Nada,Sergio Mendes & Brasil '66,0.617,0.581,0,-14.0,0,0.048,0.557,0.000438,0.108,0.898,88.407,159493
62333,3,2IOT1BjoNs1vLs6Asngqqf,Movie,Mike Floss,0.786,0.809,5,-5.795,0,0.418,0.0551,0.0,0.161,0.641,105.334,181857
63054,3,4EEjMyQub6tgFVshlM9j1M,Margaritaville,Jimmy Buffett,0.801,0.545,2,-13.637,1,0.0357,0.709,0.00176,0.104,0.862,124.941,250933
65623,3,7xTLnckSo3ScfRdH5gGw0M,Living For The City - Edit Version,Stevie Wonder,0.715,0.567,11,-8.279,1,0.123,0.218,0.0,0.168,0.583,98.981,221066
66168,3,07nH4ifBxUB4lZcsf44Brn,Blame,Calvin Harris,0.414,0.857,0,-4.078,0,0.0808,0.0287,0.00574,0.343,0.348,128.024,212960
69403,3,6808fuj56HYDOND2CpyqsT,Sundream,RÜFÜS,0.683,0.703,5,-7.613,0,0.0347,0.0406,0.0036,0.373,0.26,122.015,275493
70052,3,2EkmotsfKC36RugFtOx6Zn,The Shoop-Shoop Song (It's in His Kiss),Betty Everett,0.58,0.453,9,-9.84,1,0.0457,0.709,0.0,0.601,0.961,124.59,129426
71600,3,5pcBRYIIxevEGUeGFJQ4hY,You're So Cool,Hans Zimmer,0.598,0.309,5,-20.412,1,0.0467,0.974,0.878,0.0965,0.673,103.357,220040
76721,3,3r4S1J4YCkx2fuqH2eL9fz,Average Joe,Kendrick Lamar,0.74,0.733,9,-3.343,0,0.248,0.243,0.0,0.184,0.218,91.603,256048
77096,3,5UgT7w6zVZjP3oyawMzbiK,The End,The Doors,0.347,0.302,0,-12.104,1,0.0291,0.163,9.17e-05,0.14,0.0332,105.702,703373
77834,3,0UjhpH8x1xyO5wYjEkUDCZ,One O'clock Jump,Count Basie,0.439,0.661,1,-4.282,1,0.0491,0.868,0.744,0.119,0.725,193.841,246506
78267,3,46eu3SBuFCXWsPT39Yg3tJ,Don't Stop 'Til You Get Enough - Single Version,Michael Jackson,0.878,0.821,11,-9.875,1,0.089,0.126,0.0461,0.183,0.947,118.881,365466
79411,3,3sSnHEnYFyx4dJ7PNgcNnN,Polka Dots And Moonbeams,Chet Baker,0.512,0.0878,2,-17.796,0,0.0385,0.964,0.893,0.147,0.283,122.055,476800
80920,3,071slpSEp0A0cPdOfxInZ7,Baby Won't You Please Come Home,Sam Cooke,0.375,0.393,8,-7.879,1,0.0515,0.805,0.0,0.265,0.69,90.897,133120
81034,3,1xsY8IFXUrxeet1Fcmk4oC,In the Mood,Glenn Miller,0.624,0.304,8,-14.496,1,0.0822,0.929,0.173,0.0693,0.874,80.582,216746
82807,3,7DhiIOgnkMH0qjPfM2mm3h,I'll Play The Blues For You - Album Version - (Parts 1 & 2),Albert King,0.666,0.392,7,-14.69,0,0.0304,0.0442,0.013,0.0797,0.583,96.481,437600
